problem,n,model,seed,MAE,RRMSE,IS,Coverage
sixhump_camel,25,Categorical GP,12,0.15970594915536704,0.25453304731821447,1.7487176932224302,0.9179999999999999
sixhump_camel,25,Categorical GP,13,0.17894138061292797,0.2505408764987266,1.5521768661789266,0.937
sixhump_camel,25,Categorical GP,14,0.16141311864838404,0.2728994154002209,1.8764868808968842,0.9269999999999999
sixhump_camel,25,Categorical GP,15,0.1695854587550526,0.26394589258237683,1.6450358423722444,0.938
sixhump_camel,25,Categorical GP,16,0.17080733918922186,0.2701523659481285,1.80665402956601,0.921
sixhump_camel,25,Categorical GP,17,0.17536310862833862,0.25763466840875754,1.7193782097396422,0.9219999999999999
sixhump_camel,25,Categorical GP,18,0.18097530962751213,0.27794034767110465,1.8320821357091883,0.9260000000000002
sixhump_camel,25,Categorical GP,19,0.1767956793599041,0.2658112468803833,1.8370645731306474,0.9239999999999998
sixhump_camel,25,Categorical GP,20,0.15982752685504178,0.25539098517097697,1.6550282712094972,0.9359999999999999
sixhump_camel,25,Categorical GP,21,0.1693739579386062,0.2703655048133259,1.9488811161931576,0.898
sixhump_camel,25,Categorical GP,22,0.17481710054978805,0.2633921944212673,1.743341666989204,0.9120000000000001
sixhump_camel,25,Categorical GP,23,0.1625272621480111,0.26213575255575255,1.7897744959327526,0.93
sixhump_camel,25,Categorical GP,24,0.17034785838111297,0.27181682543853164,2.000361446156135,0.898
sixhump_camel,25,Categorical GP,25,0.1703092389653647,0.2565092499775292,1.719928795949801,0.9
sixhump_camel,25,Categorical GP,26,0.1758472466023146,0.25862256132096684,1.867508357064014,0.9149999999999998
sixhump_camel,25,Categorical GP,27,0.15751672199482997,0.24948493823568704,1.6394536016909733,0.9349999999999999
sixhump_camel,25,Categorical GP,28,0.17201219977571022,0.2740042966037086,1.9760657336336291,0.9039999999999999
sixhump_camel,25,Categorical GP,29,0.17434807158637095,0.26465413416862094,1.8496524540949526,0.922
sixhump_camel,25,Categorical GP,30,0.16879823360981938,0.2540463401257136,1.6398997688526156,0.931
sixhump_camel,25,Standard LVGP,1,0.1704132909570976,0.27683879781748394,3.4813293147992503,0.47400000000000003
sixhump_camel,25,Standard LVGP,2,0.12537404504496427,0.22390853195999522,2.8116017705764436,0.479
sixhump_camel,25,Standard LVGP,3,0.1700900926414169,0.2778104323620565,4.114920752458329,0.378
sixhump_camel,25,Standard LVGP,4,0.15102934653477412,0.24638441161470506,3.369613665299549,0.38899999999999996
sixhump_camel,25,Standard LVGP,5,0.1464096087071784,0.24942171603019286,2.8131891523167116,0.55
sixhump_camel,25,Standard LVGP,6,0.15162483851191744,0.23257621226525366,2.9887349664241656,0.45
sixhump_camel,25,Standard LVGP,7,0.1260432187931148,0.2061025701291587,3.0114431869104155,0.32599999999999996
sixhump_camel,25,Standard LVGP,8,0.17480448148862532,0.28123852489521906,3.9012810636863144,0.48699999999999993
sixhump_camel,25,Standard LVGP,9,0.1502564113229956,0.2424132935870648,3.167438971604559,0.518
sixhump_camel,25,Standard LVGP,10,0.15677302716225197,0.23504937896353512,3.229387135112779,0.484
sixhump_camel,25,Standard LVGP,11,0.1678531425530782,0.2526098755080926,3.1996878064553687,0.42700000000000005
sixhump_camel,25,Standard LVGP,12,0.12431265103952613,0.21123968274606467,2.97443873210799,0.46699999999999997
sixhump_camel,25,Standard LVGP,13,0.1578590889003009,0.23506356417675622,3.258689304643176,0.462
sixhump_camel,25,Standard LVGP,14,0.177155552112861,0.3078416826176846,3.9809241968594042,0.5
sixhump_camel,25,Standard LVGP,15,0.17370338124809984,0.26224645407215746,3.5837076425940615,0.389
sixhump_camel,25,Standard LVGP,16,0.12136771691475692,0.1858465551016027,3.6439125273090034,0.23500000000000001
sixhump_camel,25,Standard LVGP,17,0.1512292474412728,0.24535014257511137,3.4950519260758903,0.437
sixhump_camel,25,Standard LVGP,18,0.18000161662265973,0.281800713926338,4.084414291111345,0.394
sixhump_camel,25,Standard LVGP,19,0.1567232530480869,0.2533091975225991,3.2375541190021666,0.44299999999999995
sixhump_camel,25,Standard LVGP,20,0.1284371001548384,0.20108583430177288,2.606682026985342,0.403
sixhump_camel,25,Standard LVGP,21,0.1525004023570122,0.24565619428566454,3.952728607958811,0.327
sixhump_camel,25,Standard LVGP,22,0.14105411837668935,0.23078001764299794,3.153073427644915,0.44699999999999995
sixhump_camel,25,Standard LVGP,23,0.1646646368066898,0.2660658866317119,3.2687441569041837,0.541
sixhump_camel,25,Standard LVGP,24,0.14992065481320513,0.2036864052760846,4.929815541147246,0.1
sixhump_camel,25,Standard LVGP,25,0.15421643867998244,0.2417534563963833,3.198794958600245,0.47000000000000003
sixhump_camel,25,Standard LVGP,26,0.13051419443169648,0.19447405805795812,3.41406795621065,0.292
sixhump_camel,25,Standard LVGP,27,0.1266961057368507,0.20715628472957054,2.344969885194485,0.513
sixhump_camel,25,Standard LVGP,28,0.16681595225598547,0.2611088477746969,3.403915222441518,0.466
sixhump_camel,25,Standard LVGP,29,0.14715862482213743,0.23027975524545768,3.633555480053892,0.309
sixhump_camel,25,Standard LVGP,30,0.17947617332789972,0.2687389949164833,3.909347305165599,0.359
sixhump_camel,25,H-LVGP,1,0.18012123206565542,0.2941589114529485,2.2638304860441156,0.907
sixhump_camel,25,H-LVGP,2,0.16414406839621926,0.28387165415992677,2.2338314671962154,0.9100000000000001
sixhump_camel,25,H-LVGP,3,0.19962210289400723,0.31983981007682355,2.63221918264298,0.889
sixhump_camel,25,H-LVGP,4,0.1835902773595513,0.290160191849136,2.414208855489386,0.889
sixhump_camel,25,H-LVGP,5,0.1623613091194171,0.2729643977694014,1.9364655357772826,0.9259999999999999
sixhump_camel,25,H-LVGP,6,0.1677155229939751,0.2723247781745816,1.7854703424645506,0.9349999999999999
sixhump_camel,25,H-LVGP,7,0.16236988015952672,0.27684291476176137,2.0609501323590522,0.9179999999999999
sixhump_camel,25,H-LVGP,8,0.20319152298194113,0.31860000798279187,2.552817011324737,0.892
sixhump_camel,25,H-LVGP,9,0.17391857609883335,0.28025892727915036,2.1314380232544687,0.905
sixhump_camel,25,H-LVGP,10,0.16758246751745406,0.26767639056038434,1.936365218799948,0.923
sixhump_camel,25,H-LVGP,11,0.17428357709595382,0.27189933139964084,1.8550490265017245,0.923
sixhump_camel,25,H-LVGP,12,0.16942392004355908,0.2777483696498982,2.1798897396935066,0.8860000000000001
sixhump_camel,25,H-LVGP,13,0.16904099169178316,0.2606932447700219,1.8300722094598043,0.9149999999999998
sixhump_camel,25,H-LVGP,14,0.18428022202310515,0.3054457811459072,2.3248641033670707,0.908
sixhump_camel,25,H-LVGP,15,0.17904821494748024,0.2868886447469823,1.9516991075333479,0.915
sixhump_camel,25,H-LVGP,16,0.18143420072178304,0.2940993692344318,2.104815250298697,0.913
sixhump_camel,25,H-LVGP,17,0.19954505232497116,0.3167544500558169,2.5490929671530416,0.8770000000000001
sixhump_camel,25,H-LVGP,18,0.19403603820452892,0.3125400109132386,2.292316801099508,0.9120000000000001
sixhump_camel,25,H-LVGP,19,0.18495194760177586,0.29030893419011417,2.1696426540517604,0.9110000000000001
sixhump_camel,25,H-LVGP,20,0.1566374822387974,0.2697706617686294,1.8750912796795682,0.9280000000000002
sixhump_camel,25,H-LVGP,21,0.17991041211861203,0.2942960630084685,2.3925912671528726,0.8669999999999998
sixhump_camel,25,H-LVGP,22,0.17816599277548262,0.2815826415334333,2.145415909490729,0.892
sixhump_camel,25,H-LVGP,23,0.1715510066767699,0.28021895075777326,1.963819062582712,0.915
sixhump_camel,25,H-LVGP,24,0.18175876924163886,0.2953889264775156,2.4134412622627694,0.881
sixhump_camel,25,H-LVGP,25,0.17635991572717083,0.27773547175989055,2.0401196423353416,0.8969999999999999
sixhump_camel,25,H-LVGP,26,0.17611902270179833,0.28240003989368206,2.2497389504395806,0.885
sixhump_camel,25,H-LVGP,27,0.159996696946561,0.2700866982723046,1.8579709683199066,0.932
sixhump_camel,25,H-LVGP,28,0.18397276688010786,0.2906941938211408,2.215977245490134,0.897
sixhump_camel,25,H-LVGP,29,0.18652871589113246,0.28504872365897566,2.260689502350039,0.901
sixhump_camel,25,H-LVGP,30,0.18733687743858013,0.2796088207004311,1.9731318803655344,0.9040000000000001
sixhump_camel,40,Separate GPs,1,0.20059146073679934,0.2924344578950553,2.3318741764313278,0.885
sixhump_camel,40,Separate GPs,2,0.192501849906654,0.29125711334790255,2.1526988096746345,0.901
sixhump_camel,40,Separate GPs,3,0.19872885909740204,0.29535943732924874,2.1786091446790765,0.9039999999999999
sixhump_camel,40,Separate GPs,4,0.2001710058510139,0.3037756553348089,2.3750505539977,0.8789999999999999
sixhump_camel,40,Separate GPs,5,0.19453109961483714,0.2991519156680404,2.4259985462484654,0.8949999999999999
sixhump_camel,40,Separate GPs,6,0.20062014572083045,0.2950101770483431,2.2881063760365903,0.901
sixhump_camel,40,Separate GPs,7,0.18988344153838865,0.2902951387278799,2.363346651031241,0.873
sixhump_camel,40,Separate GPs,8,0.1872596907369406,0.2875337021832981,2.2629778781784746,0.907
sixhump_camel,40,Separate GPs,9,0.18027063588412795,0.2911313935952645,2.3776755960516844,0.899
sixhump_camel,40,Separate GPs,10,0.18733824497023246,0.29297289308938607,2.2952332673020166,0.898
sixhump_camel,40,Separate GPs,11,0.19416367852424835,0.2908468076428449,2.158212447890136,0.893
sixhump_camel,40,Separate GPs,12,0.192232878943887,0.2881689031313746,2.160393133012713,0.905
sixhump_camel,40,Separate GPs,13,0.1972003886236939,0.29524120642568724,2.2194817515318617,0.9019999999999999
sixhump_camel,40,Separate GPs,14,0.2034074298517216,0.30713374094548984,2.4009803334963444,0.8859999999999999
sixhump_camel,40,Separate GPs,15,0.18396435033616476,0.2874353188949762,2.17572766588369,0.898
sixhump_camel,40,Separate GPs,16,0.19538059670678043,0.289906389533058,2.3119410051356577,0.901
sixhump_camel,40,Separate GPs,17,0.18992772561023905,0.2939535832990587,2.2173571376562604,0.89
sixhump_camel,40,Separate GPs,18,0.2087523667368117,0.3032533396221737,2.2482211068814664,0.891
sixhump_camel,40,Separate GPs,19,0.1966110377069779,0.29500254720676167,2.2971540680730906,0.892
sixhump_camel,40,Separate GPs,20,0.19604073548016576,0.30145579168001524,2.5036677739878646,0.8939999999999999
sixhump_camel,40,Separate GPs,21,0.19471470820170875,0.29396713688912335,2.5238125623653174,0.849
sixhump_camel,40,Separate GPs,22,0.20419676268906772,0.29734791977466646,2.4322863644838,0.8779999999999999
sixhump_camel,40,Separate GPs,23,0.20462746110964666,0.3018634326645595,2.3909915642889947,0.889
sixhump_camel,40,Separate GPs,24,0.2129078674280449,0.30751168566779546,2.5151414443180498,0.858
sixhump_camel,40,Separate GPs,25,0.1853401079022673,0.2846277924780847,2.1245857249912805,0.8949999999999999
sixhump_camel,40,Separate GPs,26,0.2028213421522484,0.3000252443025578,2.3739079249290134,0.86
sixhump_camel,40,Separate GPs,27,0.20689219416696014,0.3003984415847275,2.330808190164269,0.8869999999999999
sixhump_camel,40,Separate GPs,28,0.18103875569684802,0.28804385502837715,2.3461865389332313,0.893
sixhump_camel,40,Separate GPs,29,0.1991068354175814,0.29595531110559486,2.3554988498924567,0.884
sixhump_camel,40,Separate GPs,30,0.20389370618001,0.2918339112964024,2.2551776471818195,0.866
sixhump_camel,40,Categorical GP,1,0.10075767366565758,0.1431981793651927,1.0011307748953286,0.9209999999999999
sixhump_camel,40,Categorical GP,2,0.11513638318902548,0.16615477421211342,1.1440955590568123,0.9259999999999999
sixhump_camel,40,Categorical GP,3,0.12454076223287285,0.17027497196744473,1.205467277414377,0.9099999999999999
sixhump_camel,40,Categorical GP,4,0.12045114979079748,0.17465914746413824,1.2772741513181551,0.9019999999999999
sixhump_camel,40,Categorical GP,5,0.11360908961119558,0.1655007992301088,1.127014338958451,0.9239999999999998
sixhump_camel,40,Categorical GP,6,0.11325065722396425,0.15955203481292074,1.0896107154517138,0.924
sixhump_camel,40,Categorical GP,7,0.10457895340281106,0.14829622653675656,1.0329199782507879,0.9129999999999999
sixhump_camel,40,Categorical GP,8,0.11331224413319303,0.16494416888862656,1.10774970808486,0.93
sixhump_camel,40,Categorical GP,9,0.10483834282259011,0.14627617528897122,0.9486356699757315,0.9359999999999999
sixhump_camel,40,Categorical GP,10,0.1126020601875761,0.15919873400643506,1.149672788747206,0.8960000000000001
sixhump_camel,40,Categorical GP,11,0.09924869789986339,0.13841675200853054,0.9127636559403534,0.909
sixhump_camel,40,Categorical GP,12,0.12258052416919081,0.17890598673488917,1.360274179870015,0.908
sixhump_camel,40,Categorical GP,13,0.1285086287398815,0.18189351824240446,1.312386072484868,0.916
sixhump_camel,40,Categorical GP,14,0.11235449330659067,0.1594117120204002,1.1096865031527503,0.9149999999999998
sixhump_camel,40,Categorical GP,15,0.09647937030318995,0.13198874664298216,0.8097506418363449,0.946
sixhump_camel,40,Categorical GP,16,0.12507293203704423,0.16486969707087346,1.1901406364686555,0.915
sixhump_camel,40,Categorical GP,17,0.11457956560846856,0.1592665879369084,1.0808875179373387,0.9269999999999999
sixhump_camel,40,Categorical GP,18,0.11547303585714759,0.15481226318815194,1.0465473564803758,0.9189999999999999
sixhump_camel,40,Categorical GP,19,0.10370672151917311,0.14847654945441885,1.0567444567482351,0.93
sixhump_camel,40,Categorical GP,20,0.13436358692208009,0.17774975448085523,1.3836931143420577,0.884
sixhump_camel,40,Categorical GP,21,0.10046374182519428,0.13375618170353254,0.8815291120967915,0.925
sixhump_camel,40,Categorical GP,22,0.11171182625333502,0.15435580257612447,1.0906217895141808,0.916
sixhump_camel,40,Categorical GP,23,0.1241130947299867,0.17780662336997546,1.3680466969927285,0.9109999999999999
sixhump_camel,40,Categorical GP,24,0.10909837387688456,0.1564229141207166,1.0366680412595919,0.916
sixhump_camel,40,Categorical GP,25,0.12202491633629624,0.16430052001721762,1.0699796655621054,0.9299999999999999
sixhump_camel,40,Categorical GP,26,0.13239364837050266,0.19235611726080853,1.542039042155369,0.893
sixhump_camel,40,Categorical GP,27,0.12157946951002374,0.1739691041082386,1.2575003184500746,0.923
sixhump_camel,40,Categorical GP,28,0.10300376484848583,0.1469192180165359,0.9602759935112866,0.9349999999999999
sixhump_camel,40,Categorical GP,29,0.12125971221827898,0.16659330169204567,1.2265851851077485,0.909
sixhump_camel,40,Categorical GP,30,0.11023843237009619,0.1482548356063125,1.019244116139846,0.922
sixhump_camel,40,Standard LVGP,1,0.1617847222163117,0.2567421538997458,3.069706475587695,0.518
sixhump_camel,40,Standard LVGP,2,0.14176454548926426,0.20971821922478995,3.2146001732014375,0.262
sixhump_camel,40,Standard LVGP,3,0.08471340667037562,0.10414382870576717,1.6929049848464157,0.272
sixhump_camel,40,Standard LVGP,4,0.09302626402645726,0.10347578143105869,1.3591563494195626,0.5
sixhump_camel,40,Standard LVGP,5,0.11767297514824807,0.18399175403272022,2.537593730745942,0.31500000000000006
sixhump_camel,40,Standard LVGP,6,0.14900971824363426,0.2350205559935326,3.2162787713407694,0.332
sixhump_camel,40,Standard LVGP,7,0.1608574552061435,0.25462907565681375,4.7935552232379175,0.12100000000000002
sixhump_camel,40,Standard LVGP,8,0.14950743920391896,0.2351945156987474,4.250605277321432,0.246
sixhump_camel,40,Standard LVGP,9,0.15172943498511207,0.2347627694421784,3.580867274859093,0.28300000000000003
sixhump_camel,40,Standard LVGP,10,0.164123946397196,0.25262584628066637,3.793067884493997,0.371
sixhump_camel,40,Standard LVGP,11,0.20092077252297455,0.2843505032051556,3.846473963875566,0.391
sixhump_camel,40,Standard LVGP,12,0.12237278336575845,0.1379543852576323,2.2592578198336914,0.29300000000000004
sixhump_camel,40,Standard LVGP,13,0.1777505412342582,0.2845303354963532,3.5595308176045455,0.46699999999999997
sixhump_camel,40,Standard LVGP,14,0.09557048384525638,0.11131087661099956,1.8120239635651814,0.4
sixhump_camel,40,Standard LVGP,15,0.13583370020813773,0.1917182176316793,2.781199705061285,0.35699999999999993
sixhump_camel,40,Standard LVGP,16,0.09084931780325978,0.10186396777742761,1.856448679183849,0.32700000000000007
sixhump_camel,40,Standard LVGP,17,0.08684889104517898,0.10364915567147101,1.7296013331768332,0.359
sixhump_camel,40,Standard LVGP,18,0.19032638053154655,0.27861320256335526,4.974508767701408,0.20800000000000002
sixhump_camel,40,Standard LVGP,19,0.17581860392208512,0.26422286270556333,3.1840025652577078,0.44399999999999995
sixhump_camel,40,Standard LVGP,20,0.16585266694955425,0.2669255218115238,5.221520800551562,0.077
sixhump_camel,40,Standard LVGP,21,0.18193609200088895,0.27374626257126444,4.089680910413921,0.27
sixhump_camel,40,Standard LVGP,22,0.09341113649133467,0.10645999158466561,1.9597934537874444,0.362
sixhump_camel,40,Standard LVGP,23,0.17190920827642597,0.254232352621249,4.251249494979741,0.20099999999999998
sixhump_camel,40,Standard LVGP,24,0.16422843116205588,0.24867016989244334,4.089277305208121,0.24800000000000005
sixhump_camel,40,Standard LVGP,25,0.17551102242786917,0.2691765511406409,4.697784719739527,0.17600000000000002
sixhump_camel,40,Standard LVGP,26,0.17471113255670034,0.26912210097465084,4.084851335868567,0.311
sixhump_camel,40,Standard LVGP,27,0.13972767271621794,0.22218352982750092,2.9330960606740195,0.45199999999999996
sixhump_camel,40,Standard LVGP,28,0.11085035108339636,0.1284686135855487,1.8503496342741428,0.396
sixhump_camel,40,Standard LVGP,29,0.14792844760439508,0.21934089952360178,2.7579711706939105,0.38699999999999996
sixhump_camel,40,Standard LVGP,30,0.18053895191661412,0.2591971245074851,3.7569378512999245,0.376
sixhump_camel,40,H-LVGP,1,0.07429874818567252,0.1100839426802249,0.7647433267191339,0.998
sixhump_camel,40,H-LVGP,2,0.14079999757193096,0.2185712428269818,1.3059898986056129,0.9349999999999999
sixhump_camel,40,H-LVGP,3,0.09358006039928386,0.12258916589375372,0.7183311117116367,0.9800000000000001
sixhump_camel,40,H-LVGP,4,0.16594131855817523,0.2607076427900933,0.9595062602072522,0.999
sixhump_camel,40,H-LVGP,5,0.15422108057253842,0.25517117369232933,1.3338415627775972,0.9279999999999999
sixhump_camel,40,H-LVGP,6,0.15399684188124246,0.2407493855484768,1.590295832151496,0.9190000000000002
sixhump_camel,40,H-LVGP,7,0.1484519493835631,0.23875429538469922,1.7308743429483582,0.9019999999999999
sixhump_camel,40,H-LVGP,8,0.13510033540823582,0.22570504100948624,1.103926379746852,0.95
sixhump_camel,40,H-LVGP,9,0.08034926861695882,0.11264362931779086,0.704930406956438,0.993
sixhump_camel,40,H-LVGP,10,0.12572381985589134,0.19762567140860338,0.8594779136480012,0.9630000000000001
sixhump_camel,40,H-LVGP,11,0.16504172356008748,0.2698115621119429,1.0439562580374453,0.9570000000000001
sixhump_camel,40,H-LVGP,12,0.13819706197386186,0.2239674974539443,0.9462737828703476,0.9629999999999999
sixhump_camel,40,H-LVGP,13,0.14878114645671098,0.24145005268098818,0.9285338977132962,0.9870000000000001
sixhump_camel,40,H-LVGP,14,0.15959252645554084,0.2577471563823813,0.9870572048341371,0.969
sixhump_camel,40,H-LVGP,15,0.14751145262496118,0.2393854509383282,1.1375912177729433,0.9450000000000001
sixhump_camel,40,H-LVGP,16,0.1200775844868672,0.18088055977151465,1.104918177325864,0.945
sixhump_camel,40,H-LVGP,17,0.132085095604681,0.2053985191963216,0.8820386518608923,0.976
sixhump_camel,40,H-LVGP,18,0.16450812262250164,0.24753007972123986,1.5736827900683072,0.9219999999999999
sixhump_camel,40,H-LVGP,19,0.15791485213175943,0.2605202363121218,0.9973488505186193,0.985
sixhump_camel,40,H-LVGP,20,0.16179567110134618,0.25436070073580547,2.095870549640753,0.9019999999999999
sixhump_camel,40,H-LVGP,21,0.14801499186875988,0.24003283600826228,1.0719160553052827,0.9470000000000001
sixhump_camel,40,H-LVGP,22,0.1555537780479012,0.2442552631672596,1.2290936112282522,0.9289999999999999
sixhump_camel,40,H-LVGP,23,0.16447318185469076,0.25952039582897657,1.4088267414469149,0.921
sixhump_camel,40,H-LVGP,24,0.1609985122307965,0.2528702704688794,1.5780047695902337,0.9109999999999999
sixhump_camel,40,H-LVGP,25,0.15134488040930089,0.23137704646638307,1.2879942793907433,0.9280000000000002
sixhump_camel,40,H-LVGP,26,0.1420647778858806,0.22565841180769458,1.1288096733294783,0.9400000000000001
sixhump_camel,40,H-LVGP,27,0.1553722152067439,0.25166995341618925,0.9852818569483759,0.9719999999999999
sixhump_camel,40,H-LVGP,28,0.1425812320341818,0.22737665926379771,0.9320559377796116,0.9670000000000002
sixhump_camel,40,H-LVGP,29,0.14528593707894946,0.23580792169820444,1.0504660016249663,0.9550000000000001
sixhump_camel,40,H-LVGP,30,0.1576459733588161,0.240099662478123,0.9772617181872796,0.993
griewank_6d,80,Separate GPs,1,0.0717318564533797,1.0383380010666596,0.7413706736359217,0.86376953125
griewank_6d,80,Separate GPs,2,0.07150303558454112,1.0492665929105005,0.7454721686655282,0.8720703125
griewank_6d,80,Separate GPs,3,0.07248119448973778,1.0479943398196234,0.7469060766152869,0.860595703125
griewank_6d,80,Separate GPs,4,0.07184489568111724,1.045787724092354,0.7287197562771239,0.880126953125
griewank_6d,80,Separate GPs,5,0.06760439242764131,0.9502520621448252,0.6909616238373909,0.879638671875
griewank_6d,80,Separate GPs,6,0.07043347692914298,1.0173632499801326,0.7206389073100953,0.870849609375
griewank_6d,80,Separate GPs,7,0.06940338439630334,0.9965583966558977,0.7147498173070446,0.876220703125
griewank_6d,80,Separate GPs,8,0.07263150137000696,1.0517254583639697,0.757186451379247,0.865966796875
griewank_6d,80,Separate GPs,9,0.07132585213796101,1.001673516951196,0.7022750012951324,0.88623046875
griewank_6d,80,Separate GPs,10,0.0716362620778872,1.0314018478580123,0.7523800511602738,0.86083984375
griewank_6d,80,Separate GPs,11,0.07030761536626039,1.0008855138168338,0.7153061853658353,0.88134765625
griewank_6d,80,Separate GPs,12,0.07011684589799479,0.9939848921574524,0.7070676461633969,0.875244140625
griewank_6d,80,Separate GPs,13,0.06944731223756583,0.9946724744458857,0.7283223214583647,0.868896484375
griewank_6d,80,Separate GPs,14,0.07292251400831627,1.0609969480461383,0.7568549490066485,0.854248046875
griewank_6d,80,Separate GPs,15,0.06779183291257167,0.9862672422536165,0.7038426200044083,0.876953125
griewank_6d,80,Separate GPs,16,0.07275177745099215,1.065867917769764,0.7660772982086936,0.8623046875
griewank_6d,80,Separate GPs,17,0.06770086733058286,0.9619643877585355,0.7156121206193488,0.880859375
griewank_6d,80,Separate GPs,18,0.06952200012485775,1.0130360052795024,0.7278314685405142,0.860595703125
griewank_6d,80,Separate GPs,19,0.06990842625888444,0.9703180326327923,0.6869416622598304,0.884765625
griewank_6d,80,Separate GPs,20,0.0693666304976329,0.9724146928077385,0.7181590409582858,0.876953125
griewank_6d,80,Separate GPs,21,0.06877717073237055,0.9590048426379911,0.7063539273789089,0.876708984375
griewank_6d,80,Separate GPs,22,0.07473634058930792,1.0942068622240755,0.7963302273579429,0.855224609375
griewank_6d,80,Separate GPs,23,0.06794816454504432,0.957682024968981,0.6933078167834877,0.87841796875
griewank_6d,80,Separate GPs,24,0.0712928158783349,1.057260869669222,0.7802523638130401,0.851806640625
griewank_6d,80,Separate GPs,25,0.0742676878006422,1.0938811052023139,0.7846296533635722,0.861572265625
griewank_6d,80,Separate GPs,26,0.07003624267911977,1.0205581726441584,0.7134945963738889,0.876953125
griewank_6d,80,Separate GPs,27,0.0697828298234901,1.0204929735839312,0.742157243885972,0.8564453125
griewank_6d,80,Separate GPs,28,0.07140624086982232,1.0292585958306049,0.7303040807162087,0.870361328125
griewank_6d,80,Separate GPs,29,0.07073333411062538,1.004685784355369,0.7172641482394493,0.88134765625
griewank_6d,80,Separate GPs,30,0.0700864364212868,0.9847351612845847,0.7213978900376846,0.873291015625
griewank_6d,80,Categorical GP,1,0.058889591350446524,0.9532718758552847,0.6837992812259971,0.9013671875
griewank_6d,80,Categorical GP,2,0.06252105054847466,1.0377326795274762,0.7354475498587913,0.89111328125
griewank_6d,80,Categorical GP,3,0.06428567998290544,1.0433256520560437,0.7285358343207073,0.89306640625
griewank_6d,80,Categorical GP,4,0.05973870454281674,0.9623383896993893,0.707036582101256,0.879638671875
griewank_6d,80,Categorical GP,5,0.06640804755432596,1.0785984039571184,0.7887888187758358,0.86572265625
griewank_6d,80,Categorical GP,6,0.05961789402465992,0.98137984483408,0.7430967754976713,0.880615234375
griewank_6d,80,Categorical GP,7,0.06174509451291189,1.013013567678736,0.7401296096916197,0.884521484375
griewank_6d,80,Categorical GP,8,0.06254493111345573,1.014585631695351,0.7300602125426396,0.889892578125
griewank_6d,80,Categorical GP,9,0.05988021704014465,0.9500269272077769,0.7097722289117081,0.8837890625
griewank_6d,80,Categorical GP,10,0.06034845486589313,1.000823433352754,0.7038313232224271,0.89697265625
griewank_6d,80,Categorical GP,11,0.05704590099531881,0.9330923628485212,0.6735877743225798,0.902099609375
griewank_6d,80,Categorical GP,12,0.05793957175075014,0.9487661969123313,0.7224740925025098,0.884033203125
griewank_6d,80,Categorical GP,13,0.062416954548718054,0.981637718925326,0.7164078625187131,0.887451171875
griewank_6d,80,Categorical GP,14,0.05859694907460709,0.9322142759301922,0.7158907964933028,0.882568359375
griewank_6d,80,Categorical GP,15,0.06898519841254909,1.0646447215187316,0.7344013138026331,0.90234375
griewank_6d,80,Categorical GP,16,0.060773212447276174,1.0210130196570724,0.7485864430353675,0.87744140625
griewank_6d,80,Categorical GP,17,0.056863511316843404,0.9007787405785752,0.6940208585333274,0.89013671875
griewank_6d,80,Categorical GP,18,0.057152234499820265,0.9528036407048879,0.7037003693991285,0.8935546875
griewank_6d,80,Categorical GP,19,0.05791349150084773,0.9505524593035404,0.709335627405535,0.89013671875
griewank_6d,80,Categorical GP,20,0.06266171844047108,1.0438659045009853,0.7408477747194566,0.895263671875
griewank_6d,80,Categorical GP,21,0.05760107239563489,0.8887683051590549,0.695693922847358,0.88525390625
griewank_6d,80,Categorical GP,22,0.06451365019389872,1.0122923256645668,0.7672641079233818,0.869140625
griewank_6d,80,Categorical GP,23,0.05905297573042621,0.9809165195555054,0.7114274194144427,0.89501953125
griewank_6d,80,Categorical GP,24,0.0630963334970827,1.0251679916427767,0.7484236266443485,0.8720703125
griewank_6d,80,Categorical GP,25,0.06110483811124697,1.0038894975967252,0.7196848860106702,0.89306640625
griewank_6d,80,Categorical GP,26,0.06281250519738546,1.002664009109413,0.7272391943692915,0.882568359375
griewank_6d,80,Categorical GP,27,0.061165816047417824,0.9924219461050361,0.743447017734172,0.877685546875
griewank_6d,80,Categorical GP,28,0.05918797123206962,0.9428453308485318,0.7160194821453103,0.887939453125
griewank_6d,80,Categorical GP,29,0.05921805958689615,0.9730241881189294,0.7113102014270671,0.892822265625
griewank_6d,80,Categorical GP,30,0.06037913125128813,1.0031201747007832,0.7267865471932626,0.89453125
griewank_6d,80,Standard LVGP,1,0.11903756510820117,1.634170414574878,1.6004029847886656,0.755859375
griewank_6d,80,Standard LVGP,2,0.09147025565519137,1.2633108810387652,0.9869661950738036,0.825439453125
griewank_6d,80,Standard LVGP,3,0.10349910069576018,1.3253990796813089,0.9663513345018481,0.850341796875
griewank_6d,80,Standard LVGP,4,0.1022302377329749,1.3066444724047808,0.9635710232261153,0.864990234375
griewank_6d,80,Standard LVGP,5,0.09814802905120174,1.4177740488644834,0.9789719487692314,0.831298828125
griewank_6d,80,Standard LVGP,6,0.09965798741162543,1.440491984761299,1.0174984986728937,0.808349609375
griewank_6d,80,Standard LVGP,7,0.10554471201341617,1.5741938512467637,1.0996160571363554,0.80322265625
griewank_6d,80,Standard LVGP,8,0.10020632100635274,1.4301950456078854,1.167100632747665,0.749755859375
griewank_6d,80,Standard LVGP,9,0.0910001714433299,1.2147870713253557,1.032926895923059,0.826416015625
